Time_Step,Validation,Test
127,0.820180938230288,-0.327015939004762
128,0.827877671045948,-0.319319206189101
129,0.860084359084156,-0.287112518150893
130,0.86565917660165,-0.281537700633399
131,0.966571357859963,-0.180625519375087
132,0.892261938994285,-0.254934938240764
133,1.37504202404501,0.227845146809962
134,0.981571791890427,-0.165625085344622
135,0.874616767316279,-0.272580109918771
136,0.822308009344164,-0.324888867890885
137,0.86445920525697,-0.28273767197808
138,0.90740583955189,-0.239791037683159
139,0.899084178580695,-0.248112698654355
140,1.3136781854871,0.166481308252055
141,0.636483349603094,-0.510713527631955
142,1.04452108924181,-0.102675787993242
143,0.659060950327994,-0.488135926907056
144,0.749651455361539,-0.397545421873511
145,0.860171250706958,-0.287025626528092
146,0.790433140843116,-0.356763736391933
147,0.692211869622958,-0.454985007612092
148,0.761466820389214,-0.385730056845835
149,0.67085194708876,-0.476344930146289
150,1.02903176082563,-0.118165116409415
151,0.795282210775337,-0.351914666459712
152,0.801695359733595,-0.345501517501455
153,0.34833567723024,-0.79886120000481
154,1.08104516376961,-0.066151713465438
155,0.791254735881303,-0.355942141353747
156,0.82876336362683,-0.31843351360822
157,0.855521296266605,-0.291675580968444
158,1.00150843287913,-0.145688444355919
159,0.750539728567552,-0.396657148667497
160,1.01971658130823,-0.127480295926818
161,0.770905001716029,-0.376291875519021
162,1.11929179907661,-0.027905078158438
163,0.911148690471892,-0.236048186763157
164,0.867858634421232,-0.279338242813817
165,0.897525794377376,-0.249671082857674
166,0.99022654354962,-0.156970333685429
167,1.05190747496308,-0.095289402271972
168,0.884211273878908,-0.262985603356142
169,0.969015473012185,-0.178181404222864
170,0.658333005422623,-0.488863871812427
171,0.830380381238415,-0.316816495996634
172,0.762586169117498,-0.384610708117551
173,0.923362106132473,-0.223834771102577
174,0.840070597592528,-0.307126279642522
175,0.656641182567261,-0.490555694667788
176,0.817734074702578,-0.329462802532472
177,0.693404052977486,-0.453792824257564
178,0.892085861102887,-0.255111016132163
179,0.892479317358532,-0.254717559876517
180,1.03368579058177,-0.11351108665328
181,0.989121393863135,-0.158075483371915
182,0.926167797128175,-0.221029080106875
183,0.65009482209883,-0.49710205513622
184,0.748614414253327,-0.398582462981723
185,0.710967943574026,-0.436228933661023
186,0.796139637860827,-0.351057239374223
187,0.857060220047423,-0.290136657187627
188,0.917370446403605,-0.229826430831445
189,0.781918733224195,-0.365278144010855
190,0.710062578684247,-0.437134298550802
191,0.772310857891973,-0.374886019343077
192,0.898365080006496,-0.248831797228553
193,0.903317182192791,-0.243879695042259
194,0.799340267408826,-0.347856609826223
195,-1.78133921520915,-2.9285360924442
196,0.7246293007139,-0.422567576521149
197,0.877178224539258,-0.270018652695792
198,0.837577410252335,-0.309619466982714
199,0.825679420302589,-0.321517456932461
200,0.781462439620811,-0.365734437614239
201,0.819877170206652,-0.327319707028398
202,0.857434627515475,-0.289762249719575
203,0.828291034326284,-0.318905842908766
204,0.582174638404058,-0.565022238830992
205,0.740911402816773,-0.406285474418276
206,0.719986763724195,-0.427210113510855
207,0.685219472629667,-0.461977404605383
208,0.83272987357351,-0.31446700366154
209,0.873506330273751,-0.273690546961299
210,0.884211273878908,-0.262985603356142
211,1.15138850636443,0.004191629129379
212,0.698459368780799,-0.448737508454251
213,0.799075938763729,-0.34812093847132
214,0.796996330394889,-0.350200546840161
215,0.901462437044059,-0.245734440190991
216,1.10941040023921,-0.037786476995838
217,0.664883893265008,-0.482312983970042
218,0.726300216240697,-0.420896660994353
219,0.925717241058572,-0.221479636176477
220,1.01017959789667,-0.137017279338381
221,0.731988432645926,-0.415208444589124
222,0.786526028868118,-0.360670848366932
223,1.07335053447032,-0.07384634276473
224,1.00951400609175,-0.1376828711433
225,0.728088229876828,-0.419108647358222
226,0.861851288365194,-0.285345588869856
227,0.926143615146612,-0.221053262088438
228,0.881129168505456,-0.266067708729593
229,0.887743389346332,-0.259453487888718
230,0.87151143653844,-0.275685440696609
231,0.470704424741273,-0.676492452493777
232,0.804582047154597,-0.342614830080453
233,0.870379688286107,-0.276817188948942
234,0.800457574287059,-0.34673930294799
235,0.665881746634584,-0.481315130600466
236,0.83272987357351,-0.31446700366154
237,1.16824820178584,0.021051324550794
238,0.819538702863596,-0.327658174371454
239,0.822621829227874,-0.324575048007176
240,0.65728265135677,-0.48991422587828
241,0.79491954163592,-0.352277335599129
242,0.893257357980377,-0.253939519254673
243,0.995278904417045,-0.151917972818005
244,0.897139711918412,-0.250057165316637
245,0.941069332418258,-0.206127544816792
246,0.599592040783206,-0.547604836451843
247,0.08062388688815,-1.0665729903469
248,0.818925193512535,-0.328271683722515
249,0.866857709740736,-0.280339167494314
250,0.883417299780899,-0.263779577454151
251,1.00759060124177,-0.139606275993283
252,1.18934134826461,0.042144471029563
253,0.582174638404058,-0.565022238830992
254,0.648839864071126,-0.498357013163924
255,0.827696824454059,-0.31950005278099
256,0.521733465400636,-0.625463411834413
257,1.05326485165635,-0.093932025578696
258,0.789349787542351,-0.357847089692698
259,1.42856328419243,0.281366406957378
260,0.880251462152789,-0.266945415082261
261,0.847183967633888,-0.300012909601162
262,0.931607910554113,-0.215588966680937
263,1.11394335075752,-0.033253526477527
264,1.03554933498518,-0.111647542249873
265,1.06268647921571,-0.084510398019337
266,0.756028755789099,-0.39116812144595
267,1.06658472256156,-0.080612154673487
268,0.688323051049858,-0.458873826185191
269,0.808022635193019,-0.339174242042031
270,0.568008437903124,-0.579188439331926
271,1.29714910628183,0.14995222904678
272,0.805478128888967,-0.341718748346083
273,0.854097586183234,-0.293099291051815
274,0.949880337837126,-0.197316539397923
275,0.978914615986329,-0.168282261248721
276,1.07728400755974,-0.069912869675305
277,1.04219697162903,-0.104999905606024
278,1.29485326304368,0.147656385808631
279,1.04605490905449,-0.101141968180561
280,1.66164410103479,0.514447223799742
281,1.59444054489416,0.447243667659111
282,-0.083692526616658,-1.23088940385171
283,-0.704683512765569,-1.85188039000062
284,0.422839886483532,-0.724356990751518
285,0.521132668047708,-0.626064209187342
286,0.764103127982596,-0.383093749252454
287,1.00294971837467,-0.144247158860383
288,1.38181031039698,0.234613433161934
289,-0.013459867791243,-1.16065674502629
290,0.473483358874452,-0.673713518360598
291,0.353249286347581,-0.793947590887469
292,0.647353339471913,-0.499843537763137
293,0.915461247305219,-0.231735629929831
294,0.561182009707395,-0.586014867527655
295,-0.011158821472427,-1.15835569870748
296,-0.400031905789022,-1.54722878302407
297,0.698050419762215,-0.449146457472834
298,0.563692412299034,-0.583504464936016
299,0.221243553513899,-0.925953323721151
300,0.834905616996883,-0.312291260238167
301,0.672040948946985,-0.475155928288065
302,0.56864770124551,-0.57854917598954
303,0.81629170824501,-0.33090516899004
304,0.822308009344164,-0.324888867890885
305,0.645664693646985,-0.501532183588064
306,0.876456391818696,-0.270740485416353
307,0.973916192416477,-0.173280684818573
308,0.816897995732518,-0.330298881502531
309,0.18983154208175,-0.957365335153299
310,0.613239703134517,-0.533957174100533
311,0.655077071777939,-0.492119805457111
312,0.600319543983529,-0.546877333251521
313,0.858394704200519,-0.28880217303453
314,0.903928867629383,-0.243268009605667
315,0.564590871495321,-0.582606005739728
316,0.933286158808875,-0.213910718426174
317,1.01409630525111,-0.133100571983942
318,0.837723244290935,-0.309473632944114
319,0.932529520171901,-0.214667357063148
320,-0.413486902872216,-1.56068378010727
321,0.789349787542351,-0.357847089692698
322,0.35735979034377,-0.789837086891279
323,0.738749690542212,-0.408447186692838
324,0.761006619049566,-0.386190258185483
325,0.710967943574026,-0.436228933661023
326,0.796139637860827,-0.351057239374223
327,0.627952045803087,-0.519244831431962
328,1.09114229575379,-0.056054581481261
329,0.451837364450459,-0.695359512784591
330,0.717311876443183,-0.429885000791867
331,0.757209963135463,-0.389986914099586
332,0.716238801973596,-0.430958075261453
333,0.827773697883198,-0.319423179351851
334,-2.60363180462037,-3.75082868185542
335,0.789349787542351,-0.357847089692698
336,0.305813794844459,-0.84138308239059
337,0.746671848764831,-0.400525028470218
338,0.563711259123505,-0.583485618111545
339,0.734839698373542,-0.412357178861508
340,0.752341364450647,-0.394855512784402
341,0.817101395371598,-0.330095481863452
342,0.950204568631511,-0.196992308603538
343,0.626178561973484,-0.521018315261566
344,-0.157990743754405,-1.30518762098946
345,0.711484821960414,-0.435712055274635
346,0.968460692525308,-0.178736184709742
347,0.828188797554589,-0.319008079680461
348,0.60759579940957,-0.53960107782548
349,0.789349787542351,-0.357847089692698
350,0.403717400756978,-0.743479476478071
351,0.708242013077991,-0.438954864157059
352,0.745732733969752,-0.401464143265298
353,0.818247254962035,-0.328949622273014
354,0.770531266438582,-0.376665610796467
355,0.113972010349939,-1.03322486688511
356,0.789349787542351,-0.357847089692698
357,-0.14969564314003,-1.29689252037508
358,0.858537776770954,-0.288659100464095
359,0.594393392275427,-0.552803484959622
360,0.822308009344164,-0.324888867890885
361,0.803823577040311,-0.343373300194738
362,0.919187710783865,-0.228009166451185
363,0.801202608245336,-0.345994268989713
364,0.852397714964093,-0.294799162270956
365,0.66637777097671,-0.48081910625834
366,0.744770325564862,-0.402426551670188
367,0.799766995139966,-0.347429882095084
368,0.746053617376674,-0.401143259858376
369,0.884717092863559,-0.262479784371491
370,0.947432077344822,-0.199764799890228
371,1.02107850514958,-0.126118372085468
372,0.931101257061352,-0.216095620173697
373,1.100030773967,-0.047166103268053
374,-0.450649947411528,-1.59784682464658
375,0.602922275195768,-0.544274602039281
376,1.44750223632839,0.300305359093337
377,0.787179553607518,-0.360017323627531
378,1.17527435422808,0.028077476993034
379,1.33910040861392,0.191903531378872
380,0.993286374478628,-0.153910502756422
381,0.731147095622277,-0.416049781612773
382,0.849946098584049,-0.297250778651001
383,0.910364346565991,-0.236832530669059
384,-1.78133921520915,-2.9285360924442
385,0.375339418872627,-0.771857458362422
386,0.752790428068581,-0.394406449166469
387,0.800024721438567,-0.347172155796482
388,0.838388111408495,-0.308808765826554
389,0.788396198267444,-0.358800678967605
390,0.736076068847271,-0.411120808387778
391,1.23983203245761,0.092635155222558
392,0.818659241740652,-0.328537635494397
393,0.903004536904684,-0.244192340330366
394,0.841081390851361,-0.306115486383689
395,0.778119012072635,-0.369077865162414
396,0.750997314357184,-0.396199562877866
397,0.852599033826599,-0.294597843408451
398,0.92497099982786,-0.222225877407189
399,0.824799288748488,-0.322397588486562
400,0.775194343004141,-0.372002534230909
401,0.709491916043534,-0.437704961191516
402,0.734839698373542,-0.412357178861508
403,0.629090228057279,-0.51810664917777
404,0.878636885125047,-0.268559992110002
405,0.997958808656135,-0.149238068578915
406,0.80804493320034,-0.339151944034709
407,0.807886306042527,-0.339310571192522
408,1.11875340489767,-0.028443472337381
409,0.761915692980911,-0.385281184254138
410,0.883880677674382,-0.263316199560667
411,1.04333851852516,-0.103858358709891
412,0.92591701999188,-0.221279857243169
413,0.578111290172554,-0.569085587062495
414,0.985722438431515,-0.161474438803535
415,0.685262011580348,-0.461934865654702
416,0.817568856499048,-0.329628020736002
417,0.854807241773076,-0.292389635461974
418,0.853939480664127,-0.293257396570922
419,-0.158499446688035,-1.30569632392308
420,0.411679648884087,-0.735517228350963
421,0.700926423920992,-0.446270453314057
422,0.693404052977486,-0.453792824257564
423,0.903982861905798,-0.243214015329252
424,0.816920179194302,-0.330276698040748
425,0.987886047232406,-0.159310830002644
426,1.4091091400085,0.261912262773455
427,0.980003764711295,-0.167193112523755
428,0.780293966485366,-0.366902910749683
429,1.23140332726898,0.084206450033934
430,1.08198360786714,-0.06521326936791
431,0.856825764415918,-0.290371112819132
432,0.892480571232593,-0.254716306002456
433,0.875497252329803,-0.271699624905247
434,0.773669827542309,-0.373527049692741
435,0.956299486021996,-0.190897391213054
436,0.934516875460658,-0.212680001774392
437,1.12780340739186,-0.019393469843195
438,0.982128391081159,-0.165068486153891
439,0.970950241157627,-0.176246636077422
440,0.878476223015328,-0.268720654219722
441,1.002217686074,-0.144979191161054
442,1.12711345790751,-0.020083419327544
443,0.842828787675385,-0.304368089559664
444,0.860084359084156,-0.287112518150893
445,0.895199815254931,-0.251997061980118
446,0.839547895857784,-0.307648981377266
447,0.897139711918412,-0.250057165316637
448,0.841277555209669,-0.305919322025381
449,0.783679324673028,-0.363517552562021
450,0.866124579998746,-0.281072297236304
451,0.94184859376305,-0.205348283472
452,0.912895579293454,-0.234301297941595
453,0.60759579940957,-0.53960107782548
454,0.789349787542351,-0.357847089692698
455,0.868431001903049,-0.278765875332001
456,0.801266833933917,-0.345930043301133
457,0.737037531078281,-0.410159346156769
458,0.956129790449733,-0.191067086785316
459,0.746504055660732,-0.400692821574317
460,0.60759579940957,-0.53960107782548
461,0.789349787542351,-0.357847089692698
462,1.49155990118596,0.344363023950914
463,1.07735072524734,-0.069846151987707
464,0.694417162702865,-0.452779714532185
465,0.934026934932156,-0.213169942302894
466,0.838510681389266,-0.308686195845783
467,0.90528724855413,-0.24190962868092
468,0.946506202790226,-0.200690674444823
469,1.00514260553034,-0.142054271704712
470,1.00689722517839,-0.140299652056661
471,0.847183967633888,-0.300012909601162
472,1.03177440403771,-0.115422473197342
473,0.85318948492496,-0.294007392310089
474,0.854385897285384,-0.292810979949665
475,0.924024083862176,-0.223172793372874
476,1.06398060213924,-0.083216275095809
477,0.923048858603287,-0.224148018631763
478,0.864417454042147,-0.282779423192902
479,0.845012582492557,-0.302184294742493
480,0.764357209535077,-0.382839667699973
481,0.883850751886893,-0.263346125348156
482,0.662387130723558,-0.484809746511492
483,0.937169353994919,-0.210027523240131
484,1.1466979562416,-0.000498920993453
485,0.872076674845943,-0.275120202389107
486,0.965538525238399,-0.181658351996651
487,0.847506636657735,-0.299690240577315
488,0.968564136691342,-0.178632740543708
489,0.99178082843944,-0.15541604879561
490,0.911842728838305,-0.235354148396744
491,0.957720384837316,-0.189476492397734
492,0.91440453758845,-0.2327923396466
493,0.940649236474711,-0.206547640760339
494,0.827773697883198,-0.319423179351851
495,0.83318585745782,-0.314011019777229
496,0.954808373974919,-0.192388503260131
497,1.24600838150421,0.098811504269159
498,1.19991234544519,0.052715468210138
499,1.01336050253076,-0.13383637470429
500,1.00569166288876,-0.141505214346294
501,0.895975742915332,-0.251221134319717
502,0.981224737207651,-0.165972140027398
503,-1.78133921520915,-2.9285360924442
504,0.622973636468831,-0.524223240766218
505,0.703676045289297,-0.443520831945752
506,0.841081390851361,-0.306115486383689
507,0.839716520966475,-0.307480356268575
508,0.084638239748087,-1.06255863748696
509,-0.294041824775118,-1.44123870201017
510,-1.78133921520915,-2.9285360924442
511,0.295474884918939,-0.851721992316111
512,0.837943968248933,-0.309252908986117
513,0.72826605796367,-0.418930819271379
514,1.06411247376471,-0.083084403470336
515,0.881522705066146,-0.265674172168904
516,0.882549831519211,-0.264647045715838
517,0.84623356545386,-0.30096331178119
518,0.834372404170979,-0.312824473064071
519,0.807061264331123,-0.340135612903926
520,0.944817586161014,-0.202379291074035
521,1.02020440951255,-0.126992467722496
522,1.25614729678823,0.108950419553185
523,1.1724467923008,0.025249915065751
524,1.49297775240259,0.345780875167538
525,1.27986096188318,0.132664084648131
526,1.47193097003369,0.324734092798636
527,1.46097048433221,0.313773607097158
528,1.37944289546341,0.232246018228358
529,1.30214383875016,0.154946961515114
530,1.31926160847371,0.172064731238663
531,1.54267261031935,0.395475733084303
532,1.55630714912448,0.409110271889426
533,1.21649134097702,0.069294463741971
534,1.22546704161206,0.078270164377011
535,1.34760133370445,0.200404456469405
536,1.31574404427146,0.168547167036415
537,0.914995816786937,-0.232201060448113
538,1.42473391536258,0.277537038127534
539,1.30451893479119,0.157322057556144
540,1.18983138908513,0.042634511850082
541,1.33103235184498,0.183835474609926
542,1.42888580838386,0.281688931148806
543,1.16885453756062,0.021657660325575
544,1.10460277549328,-0.042594101741774
545,1.48813918936765,0.340942312132601
546,1.45218762058434,0.30499074334929
547,1.18021625669612,0.033019379461067
548,1.14490620692626,-0.002290670308785
549,1.10056421218939,-0.046632665045662
550,1.2894033555532,0.142206478318151
551,1.20597419457738,0.058777317342332
552,1.53292924328928,0.385732366054228
553,0.327615082690698,-0.819581794544352
554,0.651060017239683,-0.496136859995366
555,1.21829666743114,0.07109979019609
556,1.35118976845388,0.203992891218832
557,1.2422546281111,0.095057750876046
558,1.2555930152408,0.108396138005751
559,1.56437901413278,0.417182136897727
560,-0.816408760658267,-1.96360563789332
561,0.80375427365237,-0.34344260358268
562,1.13908117395133,-0.008115703283715
563,1.27771105129038,0.130514174055334
564,1.18059327710612,0.033396399871066
565,1.22771715253527,0.080520275300218
566,1.5230900082147,0.375893130979649
567,1.12084982948631,-0.026347047748735
568,1.08425570290383,-0.062941174331216
569,1.19094033614339,0.04374345890834
570,1.20671395998171,0.059517082746659
571,1.13156326342797,-0.015633613807081
572,1.09797806419456,-0.049218813040485
573,1.45749484265071,0.310297965415664
574,1.0473200290657,-0.099876848169352
575,1.01161720481213,-0.135579672422918
576,1.28778674871809,0.140589871483044
577,1.21996184909376,0.072764971858711
578,0.904471445785428,-0.242725431449622
579,-0.039467684733543,-1.18666456196859
580,1.45749484265071,0.310297965415664
581,1.20141470687687,0.05421782964182
582,0.993287499337475,-0.153909377897575
583,1.2714304796003,0.124233602365245
584,1.17256754084725,0.025370663612196
585,1.22454309902381,0.077346221788761
586,1.2555930152408,0.108396138005751
587,1.51839531084991,0.371198433614864
588,1.41071479825979,0.263517921024743
589,1.19991234544519,0.052715468210138
590,1.21769680897974,0.070499931744693
591,-0.408146619151579,-1.55534349638663
592,1.41674801138097,0.269551134145925
593,1.16691123017889,0.01971435294384
594,-0.090917123197673,-1.23811400043272
595,0.693209813940661,-0.453987063294389
596,1.13189655403082,-0.015300323204234
597,1.10675773938382,-0.040439137851234
598,1.14507022217737,-0.002126655057682
599,0.935516201801899,-0.211680675433151
600,0.892910113433127,-0.254286763801923
601,-1.78133921520915,-2.9285360924442
602,0.323292683084349,-0.823904194150701
603,1.05891479694177,-0.088282080293275
604,0.26308261874888,-0.884114258486169
605,1.09131706426462,-0.055879812970432
606,0.950317253484168,-0.196879623750882
607,0.60759579940957,-0.53960107782548
608,1.51630168308576,0.369104805850706
609,0.358754374007721,-0.788442503227329
610,0.125044096723995,-1.02215278051105
611,1.13387472703655,-0.0133221501985
612,0.851593458594791,-0.295603418640258
613,1.4822859039649,0.335089026729847
614,1.34171851356577,0.194521636330717
615,1.60642748536957,0.459230608134525
616,1.23736309348757,0.090166216252522
617,1.02232279897543,-0.124874078259617
618,1.03014848275328,-0.117048394481774
619,0.81688999749914,-0.330306879735909
620,1.17091878958969,0.023721912354636
621,1.29915365441215,0.151956777177099
622,1.64539845535551,0.498201578120465
623,1.22337326426017,0.07617638702512
624,0.638439225676454,-0.508757651558596
625,1.3202596359518,0.173062758716749
626,1.2154134095514,0.068216532316352
627,1.17356658199644,0.026369704761389
628,1.28271284175799,0.135515964522937
629,1.50893927367496,0.361742396439909
630,1.18690908554877,0.039712208313721
631,1.2672484720116,0.120051594776545
632,1.14812773465346,0.000930857418405
633,1.27599619680422,0.128799319569173
634,1.19852029310225,0.051323415867203
635,1.30172504031954,0.154528163084488
636,1.53498838247332,0.387791505238272
637,1.56343488258741,0.416238005352357
638,1.36730414603761,0.220107268802563
639,1.38118493071732,0.233988053482273
640,1.39251216311369,0.245315285878639
641,1.48809479539965,0.340897918164597
642,1.47330974326118,0.326112866026128
643,2.00507686021954,0.857879982984489
644,1.95210958374877,0.804912706513722
645,1.61855991555122,0.471363038316167
646,2.15351528925509,1.00631841202004
647,0.015220295883845,-1.1319765813512
648,-0.378981952172107,-1.52617882940716
649,0.812923232696101,-0.334273644538949
650,1.30856880807855,0.161371930843503
651,1.31795956377848,0.170762686543431
652,1.4983248006402,0.351127923405147
653,1.81963445357142,0.672437576336374
654,0.343850308660602,-0.803346568574447
655,1.0063821440329,-0.140814733202145
656,0.771607992375885,-0.375588884859165
657,1.19893980234296,0.051742925107911
658,1.1363384067535,-0.010858470481552
659,0.572829358254739,-0.574367518980311
660,1.00745450851511,-0.139742368719936
661,0.94304651431647,-0.20415036291858
662,1.02496134189248,-0.122235535342567
663,0.924611034298278,-0.222585842936772
664,1.59535402816373,0.448157150928678
665,1.20918493950919,0.061988062274138
666,0.849085612758798,-0.298111264476251
667,1.05798634733028,-0.089210529904766
668,1.23616703275771,0.088970155522659
669,0.914038845959144,-0.233158031275905
670,1.20848316545973,0.061286288224681
671,1.40208565278574,0.254888775550686
672,1.14335794982638,-0.003838927408674
673,1.00351211910649,-0.143684758128559
674,0.752443782492609,-0.394753094742441
675,0.803215131737082,-0.343981745497967
676,1.0982274663748,-0.048969410860246
677,1.17374483633098,0.02654795909593
678,1.50364702397666,0.356450146741613
679,1.14208532881927,-0.005111548415784
680,0.995340803824637,-0.151856073410413
681,1.08026270424211,-0.066934172992935
682,0.933422727211335,-0.213774150023715
683,1.19104160118169,0.04384472394664
684,1.20973529424198,0.062538417006926
685,1.57431668783956,0.42711981060451
686,1.31635619422181,0.16915931698676
687,0.782834058955703,-0.364362818279347
688,0.928926074514003,-0.218270802721047
689,1.13869158559279,-0.008505291642257
690,0.965626129638765,-0.181570747596285
691,1.09341994742711,-0.053776929807941
692,1.71777608860803,0.570579211372976
693,1.07901272536419,-0.068184151870856
694,1.01698432804367,-0.130212549191384
695,0.72728668350974,-0.41991019372531
696,0.761915692980911,-0.385281184254138
697,0.097647286583054,-1.049549590652
698,1.17601236692621,0.028815489691163
699,1.30404408897094,0.15684721173589
700,0.754153567720867,-0.393043309514183
701,0.765776948951966,-0.381419928283084
702,1.10608707553563,-0.041109801699424
703,1.03341638660754,-0.113780490627513
704,0.988158788276688,-0.159038088958361
705,1.15078216680917,0.003585289574116
706,1.17711377006372,0.029916892828668
707,0.405048852502152,-0.742148024732897
708,0.790415851883313,-0.356781025351737
709,1.08095090709641,-0.066245970138636
710,1.04104352375843,-0.10615335347662
711,1.03073962217921,-0.116457255055836
712,0.940297241937162,-0.206899635297888
713,-1.78133921520915,-2.9285360924442
714,0.492884840175988,-0.654312037059062
715,0.986412541008141,-0.160784336226908
716,0.962785977343911,-0.184410899891138
717,0.920649297087054,-0.226547580147995
718,0.915941390614972,-0.231255486620077
719,1.18438989211111,0.037193014876058
720,1.29165849591243,0.144461618677383
721,0.896495836994266,-0.250701040240784
722,0.848293884691853,-0.298902992543197
723,1.13908117395133,-0.008115703283715
724,1.03177440403771,-0.115422473197342
725,1.05087074730245,-0.0963261299326
726,1.25349912444687,0.106302247211822
727,1.38490574610368,0.237708868868632
728,0.745671432912377,-0.401525444322672
729,0.39520381848357,-0.75199305875148
730,1.24200063819953,0.094803760964476
731,1.04861292774918,-0.098583949485873
732,1.07580184149198,-0.071395035743065
733,1.3113799273906,0.164183050155554
734,-1.78133921520915,-2.9285360924442
735,0.631497383950205,-0.515699493284844
